Gender,Height,Weight
Male,183.00672027187923,90.8104013879666
Male,184.20503424547283,100.63512327872587
Male,180.93413493906073,97.09597075179859
Male,183.53815257310015,91.49015123428424
Male,171.6152013575954,84.90656817483183
Male,183.55972176724921,89.14328676422465
Male,159.00462991378436,68.81929744598654
Male,168.2405507211095,75.88482134167374
Male,176.91211102741673,90.19390973998527
Male,175.98624037167716,81.09750864821551
Male,179.64220799287028,87.78785644579386
Male,174.82468199837564,89.69233181488326
Male,167.676647713091,83.67040201142528
Male,168.69380043338933,70.39510687901567
Male,169.20368595495,73.02467866965462
Male,172.80844732654316,85.76719916733613
Male,179.07609103200025,78.46496462730278
Male,175.66063291244046,88.85652134836562
Male,179.81935743860063,97.86086615480988
Male,165.5937178932874,75.61713076073985
Male,189.95571437049497,108.61911022591968
Male,180.5099419414459,83.58759167590482
Male,176.10886237632317,90.71109304406659
Male,177.54397803458167,86.82305674394412
Male,163.63999223112654,76.70667160789866
Male,172.3444119744694,88.3345574471157
Male,171.57463649963177,83.12823329001131
Male,189.9093149861316,95.42210763147564
Male,181.40412280536657,89.83048635260384
Male,170.48567474096475,78.31905008142417
Male,177.44335329654783,89.3897637863583
Male,173.8142660141827,86.41191138746998
Male,172.55104582183918,83.71289069269606
Male,173.97817161439164,81.61472539297286
Male,165.72012426306088,72.34938445982277
Male,178.2707941993546,89.75882933141935
Male,180.604498237908,98.55175476111047
Male,173.85684949937928,85.23330516812656
Male,166.16826513308902,80.22304507681531
Male,171.96000180884448,83.98174328774924
Male,188.52658017778455,101.29074061778697
Male,180.76480451196767,93.86768098977295
Male,170.7661606004735,77.57191612107927
Male,172.41662035189896,79.4796820543199
Male,171.13599368994835,78.61220893918967
Male,174.65356719972505,82.1572925727024
Male,182.13139215245008,91.90182531005146
Male,176.2277267733612,90.65077852677663
Male,187.23998019094063,101.3844899375921
Male,176.41157556786456,99.4553560504271
Male,179.79717611593063,95.80592457824359
Male,182.29189789172906,91.08081228215843
Male,176.13237305488593,94.7144436149159
Male,165.82650479192884,73.21885767964642
Male,180.14148481107156,94.27272176567372
Male,174.23552322340294,82.02360279599141
Male,174.25364293945626,80.20208548492477
Male,176.47601006422494,88.27071256268532
Male,167.46447638609138,73.93932053047867
Male,174.04929705680976,78.59418392017092
Male,187.77997528060263,97.80352310948453
Male,180.84276206846496,95.31534129723292
Male,169.05373065733897,83.93371786636013
Male,182.2253816221032,85.25958146820501
Male,177.15186650240062,85.35745278215788
Male,169.54666147915228,81.43882264001748
Male,177.01875253316427,96.03378562960904
Male,178.82493275033718,89.67157411191897
Male,175.310129719066,84.49874286317215
Male,164.42000937435026,75.3443856090206
Male,180.33510907987812,85.64350836736067
Male,163.72792820275006,73.20012049879429
Male,177.1637873608251,87.75928319577756
Male,181.67819598294938,85.85691257291363
Male,173.55290629448888,94.24957953957528
Male,179.74238921684426,90.41136097126622
Male,181.40438607074503,95.19002632986086
Male,176.2518042010229,81.72615304190977
Male,182.88439983320947,89.00128869343949
Male,175.74634643227165,85.92794247273528
Male,168.0625627392749,75.076101814816
Male,170.87124320768862,82.73261106180418
Male,180.12622192498168,85.98182789079532
Male,175.56451498575294,86.01279761769797
Male,171.21892571321885,77.19742368408669
Male,185.2641685621283,98.02007668127759
Male,179.0469588878293,80.31652590331583
Male,175.28097903314318,88.92725080977564
Male,169.57575919077334,76.06760348655327
Male,175.56648587281646,81.46869299221946
Male,185.74071865726523,100.09024805928561
Male,171.41653269436017,74.52300707025478
Male,164.985898970773,71.00746272986055
Male,172.16752225042305,83.31624532343443
Male,171.86249294195937,77.24920940333199
Male,168.85004839642946,76.48797789275336
Male,185.38715831065025,95.09010812459366
Male,176.69060998408392,88.60739506557582
Male,180.34904275425305,88.14317739616041
Male,177.58571889974823,99.50353209319094
Male,182.11074014163682,93.05972772874516
Male,171.83084977812646,81.13973156971124
Male,173.47070859389427,82.42897511345012
Male,174.4656294112285,92.33333894537112
Male,175.0460599791796,74.9133943956162
Male,175.1606343687962,89.78011299255836
Male,170.8079774186365,78.6002511025647
Male,175.04629364829492,83.43724546271338
Male,167.22990303918846,63.291527419653846
Male,164.26453189150524,72.66023630943936
Male,168.39158021797803,74.20946656223285
Male,170.42786779789182,87.97648509563044
Male,170.17565592130944,86.13410100872035
Male,180.24340609271525,83.56250178358367
Male,173.78901540031518,86.54333156378232
Male,171.83742007008135,85.366322561743
Male,192.0752906219659,102.60603928654174
Male,179.19507473651248,89.7565006053833
Male,174.98273082972764,86.41539355159586
Male,173.4427110755597,79.94404027402457
Male,165.08749877838122,80.61558824772324
Male,166.5624597183889,78.78511668655021
Male,176.03746413028887,95.4646449589181
Male,166.88997717226914,77.15625471661673
Male,172.2221371661511,78.68001924405944
Male,175.80901417225928,83.88580323682919
Male,172.75811526259582,88.12700438611591
Male,157.29445031614483,67.6531038449129
Male,170.85656129751936,87.30320130653168
Male,171.8991275089421,81.53352849436911
Male,177.72609518455545,92.0171668130154
Male,165.89619230378494,74.09757871832679
Male,182.6412538190496,98.44203514064566
Male,168.2341162671481,83.08046975204134
Male,167.1699547735417,75.56099305732202
Male,185.02616755174648,93.10016131183345
Male,180.2115863696368,86.04780346584039
Male,181.21327137447688,99.14901349915584
Male,180.4813869611945,92.142421704933
Male,157.29089012873558,63.4598206545079
Male,174.65664219707133,89.03729999438994
Male,171.66321122099708,81.61798876933716
Male,171.09870445897096,74.45527723208055
Male,167.33305765291897,76.28277307964181
Male,174.4846958638989,86.06569906713908
Male,176.61854834615494,88.5277282207872
Male,169.25211470384772,86.39474235855856
Male,177.31714999717568,92.72626957654946
Male,174.4468791607222,88.97280689980282
Male,181.90255402588392,95.10498566541273
Male,177.01208014721422,86.60586299500021
Male,180.08875936792495,89.78619240080826
Male,172.73476754052328,84.72206700586669
Male,179.36398970503618,85.57640493796126
Male,181.7908331601963,80.00303414556764
Male,185.45267268797608,94.95017902050557
Male,154.3002193833408,61.764654549560895
Male,175.46858384870143,86.60667130098678
Male,176.1203935750217,86.83821721661103
Male,172.10312978737585,83.88650158168734
Male,193.10878793215008,105.37553192398747
Male,183.45814504676372,91.52527392106121
Male,175.059445016364,85.42444025264807
Male,165.95071630911517,79.22242702710953
Male,167.46830476748818,83.43522691263327
Male,178.9853908479799,85.05641155960186
Male,185.87985079769305,96.99949384322373
Male,174.1192344036541,79.47817196955873
Male,174.06469695572568,76.90416739160621
Male,161.53499676795445,65.58573927489827
Male,170.54637271860005,79.68667523063017
Male,179.8735813642628,89.44761736089112
Male,186.76692341175865,101.1174124074494
Male,167.99831505528059,75.0261785288221
Male,172.48339836091924,77.29989274051633
Male,181.44077458695213,98.26344918633505
Male,170.46620668698654,78.79233426172642
Male,186.14115163260064,98.83590045880203
Male,161.728361211397,73.03427484735562
Male,175.8323135654389,87.8863193317606
Male,176.9621150231741,80.33983435175519
Male,179.03303834086174,92.90809258153077
Male,175.27188178137763,80.16417257329918
Male,173.88305078060043,87.4352492380391
Male,167.7028238075957,75.73218319858859
Male,176.06814957820714,84.70286087674766
Male,175.45746103432884,85.50489461373658
Male,186.84816673164767,94.51110579437562
Male,167.86272977208466,73.25320940359116
Male,186.7560002064174,97.50706616135523
Male,176.9848129477863,93.04688527471046
Male,169.35902403700146,83.0968328041906
Male,185.32263028798775,94.75312092771046
Male,173.34705524692586,94.31337811628445
Male,182.7698297573379,95.55542698492883
Male,180.4889287068237,92.65652501861557
Male,170.1214528685578,88.5405823868141
Male,173.93412527234406,86.49365433148854
Male,181.06248113386366,90.55298705341175
Male,165.05035897909934,75.66891930370286
Male,169.5751850384507,81.1011196910331
Male,174.6660507786534,84.26476446743752
Male,175.24106066062805,87.88571384869246
Male,181.08979427273255,103.78208369617677
Male,175.3856751371364,87.24828589913729
Male,169.0153643213878,79.8247037120722
Male,174.0294295506068,79.89625695481858
Male,171.3476768954414,80.50465343825233
Male,181.24775132821333,91.51707430775542
Male,174.21963134583012,80.21460630989806
Male,177.12966023563774,84.15232030140204
Male,177.37799695026763,85.29390643551335
Male,183.9228878398973,85.9032661339839
Male,166.20387604437937,75.34015431375389
Male,168.3198481964182,77.22411903584963
Male,177.73472421805653,96.52630943017978
Male,180.87135332826762,88.97003245210325
Male,177.64099648900307,91.75216777397168
Male,181.3204963700996,91.32258766970655
Male,164.05550544156048,71.87350960813056
Male,174.73418041631766,79.14703505350066
Male,173.85219668928966,83.36267211899786
Male,175.7720084300517,85.32224554465729
Male,176.34208396453565,79.91993022064298
Male,176.7998120114592,88.08788930119329
Male,185.1195357116989,88.08734362800334
Male,157.93296130331484,66.1785477100194
Male,174.94175481506798,87.01423581152373
Male,180.54341223882093,95.18789310300373
Male,183.3436366691579,91.29059015633639
Male,183.0393976441675,94.70177844173158
Male,171.1453470491959,82.85919529662895
Male,172.55397171387358,75.49361573935663
Male,179.83690285864284,87.72176378158856
Male,166.494768030624,80.94266674200703
Male,178.2857101829356,93.4135487142507
Male,182.31864823540653,90.35999085259695
Male,173.05093257449244,87.10307516032796
Male,173.6330857095773,79.49692601824951
Male,167.86950681353815,77.11356344786122
Male,181.81351277247225,93.14402685832411
Male,186.78313601622466,88.9236702981707
Male,180.63345087697925,94.4130232524427
Male,179.81752846636607,92.02962462368625
Male,182.1918136310806,85.54519410399152
Male,160.51918713820768,73.67682493291753
Male,172.97682805911248,82.94038541136382
Male,167.2744933120489,71.35794193515737
Male,173.59999951350318,81.04600059387782
Male,176.68298148210118,84.92035387873892
Male,174.5698923450108,77.84589746862719
Male,178.20202523634595,90.96069900535915
Male,175.06527510081506,87.96389926316394
Male,163.3224424628875,70.52889714051766
Male,178.95730796172205,87.32911746638452
Male,174.30512050323827,72.51233631315255
Male,176.9484694312035,79.94979679266505
Male,175.4095667328286,77.88579528629523
Male,170.75654501213526,82.42202947071353
Male,167.9341312252619,77.7396175398058
Male,174.2881638580323,81.25285330140295
Male,175.89249254633953,85.03460710809806
Male,176.8904417063242,82.55579528022969
Male,184.90445202694693,97.28370673274381
Male,190.61174748327042,94.58591906465921
Male,180.27061769246924,86.28317418579401
Male,188.94555156000445,98.49468621742332
Male,163.47989623415458,70.7938717752957
Male,181.17058270847946,93.61467162173578
Male,170.61694208283748,80.80867643598187
Male,188.98024658868718,103.79926562821935
Male,162.22451923735682,79.13972162131357
Male,174.97041908783964,74.48656609193372
Male,183.2152551699559,96.23284299934433
Male,173.74546446996865,93.44672857745022
Male,165.33534723536377,75.94651109350713
Male,175.84338495444698,88.54961321703068
Male,182.74738219288716,94.88032844642586
Male,171.3559962648293,82.69040473093162
Male,176.05478795149406,86.26646115809883
Male,161.87686234595418,72.73116563819639
Male,154.12673620316332,58.64990997239814
Male,179.48484061611796,88.73453331394632
Male,171.68883905906208,84.70894871333114
Male,189.60975002361988,103.19247259782351
Male,178.98638028925166,89.44268702912555
Male,182.73778671896127,95.05305339121273
Male,188.02540705804822,95.14512773531034
Male,179.7868595320464,99.98836280742884
Male,164.4072326809423,76.7513665569947
Male,173.6928811636668,84.29808500642432
Male,181.53182083795835,87.40331974588317
Male,170.03891249346285,80.29761720916669
Male,179.8243266707097,90.69453337645619
Male,165.8427843409803,76.52563797518505
Male,156.85518496558507,56.03137744881765
Male,158.70090512475915,72.68459731358287
Male,172.22642687025413,89.39509570785312
Male,176.59602547061252,73.46872150668462
Male,184.15192185022158,91.46912013310278
Male,179.03264865088798,88.3534612706579
Male,169.3919294227864,73.73836797125904
Male,181.0814706626488,79.74644846693498
Male,182.36378868284228,94.97278006580238
Male,185.56311439627657,92.74157073895434
Male,174.88752009544365,95.64852963086517
Male,167.75542739810334,76.80504789913874
Male,187.92418959555795,101.29893459666819
Male,175.8991094104088,87.51916621827128
Male,176.12526932648635,78.42823469823112
Male,180.27971301555007,86.89559627555136
Male,161.44564516791223,71.26816841045219
Male,177.2161834179878,82.91457386042116
Male,165.57873300808146,68.89470190892365
Male,177.74650968259934,87.69796843759042
Male,177.1665167655799,84.1086438313147
Male,180.77543512718415,88.62385310248125
Male,179.25288452868105,79.01431450480665
Male,166.75376737862348,74.68383840466839
Male,170.5315719137585,74.31878184262465
Male,167.43194083220322,79.25157523705118
Male,187.41805656644,96.56998899506775
Male,172.05261840494188,78.37809425911142
Male,166.48195368391185,78.00890241740574
Male,180.88333791684855,88.8692943363427
Male,166.60457923578014,79.2948435627359
Male,166.7955883809582,79.1821292749425
Male,157.41074913154088,63.62886502470088
Male,187.70584426338564,97.77615691744127
Male,183.74914645060483,97.91156803181018
Male,178.59170362581642,83.571541103195
Male,170.47353346099487,76.2951573917623
Male,167.4685036815031,68.66685173768263
Male,170.7584723528198,84.35457720101527
Male,178.0904328186501,92.18882361185891
Male,190.09740928806744,101.57996447271725
Male,163.89934866875805,67.34579572565804
Male,177.93018691424874,93.98183445565446
Male,182.45624868923355,93.07393127020343
Male,185.00531882374196,94.9923634873556
Male,186.18673899669167,90.3405255133119
Male,168.6387088164722,74.87198637298285
Male,168.94851137895498,81.99153251151677
Male,175.9529440254305,91.76109921471448
Male,173.30916297637526,88.56927670237226
Male,178.85122734702347,83.56646150620946
Male,177.1062884212997,85.48111775677987
Male,166.39726408208338,71.30694183687324
Male,175.60866416677416,89.1545618907802
Male,187.11211954198401,94.51323201400244
Male,167.36759141543118,71.75144403226228
Male,173.6202495541795,83.73237013327824
Male,178.8788155452018,89.76926833336648
Male,183.0837109123805,92.01895561513012
Male,182.1462569547458,90.30144870245093
Male,166.95207115371085,70.86193776845907
Male,162.30177902592916,76.33932403025615
Male,178.60266466835503,91.4036360354677
Male,167.10337367372722,79.1903048615145
Male,177.3617590304372,89.3262318178195
Male,173.56112123309657,89.70088896272318
Male,172.06363673797833,75.13446816096321
Male,190.58607917933608,105.6352796058476
Male,186.44630864371285,87.42187690223209
Male,176.6690951735744,87.17206748581046
Male,163.92916105148066,71.27258310292494
Male,171.5687741366514,74.16011592266499
Male,185.6650540816242,93.05783611597937
Male,169.04711192474892,77.75863785061254
Male,187.93867463969733,94.78466338675806
Male,179.99122767045966,95.14505605218845
Male,181.78458358950752,93.55809355619046
Male,167.2295134814593,80.38180788332312
Male,178.49985550306013,96.03279899859646
Male,156.90474586820423,67.81873492891704
Male,190.0553610810485,99.94281332886975
Male,181.87707045253674,87.28376219170984
Male,170.84066308614135,74.11081508992045
Male,180.14745385863912,90.6178716024689
Male,190.65155836684252,99.14781220049213
Male,185.67622565537266,101.2446607787305
Male,179.48145975835214,98.86123033499716
Male,170.54745506757706,77.65847884618466
Male,170.4928097115584,66.92203660837534
Male,176.59335766508374,77.1275073860407
Male,165.6707168251615,72.95395668311417
Male,173.7625755642519,83.97245978710775
Male,174.65919778824895,80.32360820910907
Male,172.55964678380386,85.6763152442304
Male,175.864084875568,72.23220641255635
Male,173.90293875194862,85.31125498033707
Male,166.8635057362459,68.47452935223902
Male,176.35473503777015,78.16564109550865
Male,167.98389419815283,75.4612972483485
Male,180.0277022507522,84.52225361599491
Male,167.571585098716,85.12033951222938
Male,164.9453531660446,74.33474700947971
Male,173.65625243580735,89.33472049288754
Male,176.5949003180683,86.04975842779606
Male,168.79722943517936,85.71747894054083
Male,176.46543767478914,80.4417823092219
Male,174.57445070619406,83.52009089860616
Male,187.40443717951928,100.35273751720278
Male,194.31478368522562,98.82968926596591
Male,180.91328288917083,90.34770781315582
Male,163.84577453853646,74.61605029621066
Male,168.9196899474128,74.05791563455323
Male,175.79444912249687,85.10511750725394
Male,161.40777908665473,68.19604150267742
Male,177.1170662195106,91.94631997948402
Male,174.26484949901516,82.42893205048024
Male,181.5188908295847,93.70795986911439
Male,176.5540995236975,92.52615258185917
Male,187.3494747846846,105.05584027002935
Male,173.42557837735401,88.5365907995036
Male,184.03476889352032,90.84994370942005
Male,179.75375090681297,88.61058405627674
Male,178.9484374921329,85.32012780874581
Male,175.01641108759844,88.29611429156543
Male,175.86560505462796,89.54454534197833
Male,170.88573210110778,70.94920148769155
Male,181.51796231661774,94.24214531635617
Male,174.85520912229177,77.98205824060302
Male,181.37115037273526,98.39466949828046
Male,178.1679801460677,86.44800221230145
Male,179.52641522532497,93.49431009582297
Male,174.09443477865278,91.22138467376885
Male,181.4442063567759,93.70941229668786
Male,165.66088402280857,72.11531571058794
Male,179.76380460258972,94.44854381253722
Male,177.19064076539098,85.19004876604832
Male,162.46482793898457,76.36196680815202
Male,178.57257470323893,89.28280475356108
Male,178.60479702318506,93.22308322163586
Male,171.20973600995896,74.6496272948247
Male,170.48861775642087,75.83673920397376
Male,173.67905291265512,76.65583415190528
Male,176.72872699020056,83.560635756365
Male,158.8319233413252,76.27300354673234
Male,176.11552667575245,83.51509381895524
Male,169.64016688802857,78.09741411569524
Male,191.49388226504405,99.15734185265494
Male,178.34261787387842,86.02747571822373
Male,180.60305158441878,89.248732982535
Male,177.2764752450493,82.42818664132486
Male,168.83848492943198,79.55511612549977
Male,179.61283378383115,94.66938525873985
Male,161.5915419066381,73.78806734332663
Male,179.19517048228818,86.78068204402891
Male,171.2031655790366,87.39478437241289
Male,181.44534425440028,96.76830727066799
Male,174.22724904538282,85.00428881004599
Male,181.48890939961098,92.28250904872021
Male,179.57492646581764,86.17589331292803
Male,181.3343197914113,89.49690331673887
Male,179.03353364055135,87.70652507667474
Male,188.9967971533619,102.8297703939119
Male,161.03707500177202,83.99985791009006
Male,173.73528656166155,77.713512961879
Male,171.27182961857287,79.43501157310806
Male,179.8624799114152,89.00432731022185
Male,170.46008835668297,88.33810961862811
Male,172.02967854648972,83.67341335462196
Male,174.11911375070443,81.44552344062492
Male,174.29349183035572,87.36437680808343
Male,179.33863296567432,89.51241098917457
Male,170.40042429724602,74.46878448588367
